sentiment_analysis,developer
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,Ghost Town Games Ltd.
2,Ghost Town Games Ltd.
2,Ghost Town Games Ltd.
2,Ghost Town Games Ltd.
0,Ghost Town Games Ltd.
0,Ghost Town Games Ltd.
0,Ghost Town Games Ltd.
0,Ghost Town Games Ltd.
0,Team 6 Studios
0,Team 6 Studios
2,Focus Home Interactive
2,Focus Home Interactive
2,Focus Home Interactive
2,CCCP
2,Fixpoint Productions Ltd.
2,Fixpoint Productions Ltd.
2,Fixpoint Productions Ltd.
2,Fixpoint Productions Ltd.
2,Fixpoint Productions Ltd.
2,Fixpoint Productions Ltd.
2,Cyan Worlds
2,Cyan Worlds
2,"Jackbox Games, Inc."
2,"Jackbox Games, Inc."
2,"Jackbox Games, Inc."
2,Paul Bird
2,Paul Bird
2,Paul Bird
2,Paul Bird
2,Paul Bird
2,Paul Bird
2,LucasArts
2,LucasArts
2,LucasArts
2,LucasArts
2,Nomad Games
2,Nomad Games
2,Nomad Games
2,Q-Games Ltd.
2,Q-Games Ltd.
2,Q-Games Ltd.
0,Remedy Entertainment
2,Remedy Entertainment
0,Remedy Entertainment
2,Remedy Entertainment
2,Humongous Entertainment
2,Humongous Entertainment
2,"PopCap Games, Inc."
2,"PopCap Games, Inc."
2,"PopCap Games, Inc."
0,"PopCap Games, Inc."
2,"PopCap Games, Inc."
2,"PopCap Games, Inc."
2,"PopCap Games, Inc."
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
0,Octoshark Studios
0,Octoshark Studios
0,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
0,Octoshark Studios
0,Octoshark Studios
0,Octoshark Studios
0,Octoshark Studios
0,Octoshark Studios
0,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
2,Octoshark Studios
0,GameUS Inc.
0,GameUS Inc.
0,GameUS Inc.
0,GameUS Inc.
0,GameUS Inc.
0,GameUS Inc.
2,GameUS Inc.
2,GameUS Inc.
2,GameUS Inc.
2,GameUS Inc.
2,GameUS Inc.
2,GameUS Inc.
2,InterAction studios
2,InterAction studios
2,InterAction studios
2,"Zykov Eddy,Xitilon"
2,"Zykov Eddy,Xitilon"
2,"Zykov Eddy,Xitilon"
2,"Zykov Eddy,Xitilon"
2,"Zykov Eddy,Xitilon"
2,"Zykov Eddy,Xitilon"
2,Celsius Game Studios
2,Celsius Game Studios
2,Celsius Game Studios
2,Celsius Game Studios
2,"Gravity, Inc."
2,"Gravity, Inc."
2,"Gravity, Inc."
2,"Gravity, Inc."
2,"Gravity, Inc."
2,"Gravity, Inc."
0,"Gravity, Inc."
0,"Gravity, Inc."
0,"Gravity, Inc."
0,"Gravity, Inc."
0,"Gravity, Inc."
0,"Gravity, Inc."
2,"Gravity, Inc."
2,"Gravity, Inc."
2,"Gravity, Inc."
2,"Gravity, Inc."
2,"Gravity, Inc."
2,"Gravity, Inc."
0,"Gravity, Inc."
0,"Gravity, Inc."
0,"Gravity, Inc."
2,"Gravity, Inc."
2,"Gravity, Inc."
2,"Gravity, Inc."
0,"Gravity, Inc."
0,"Gravity, Inc."
0,"Gravity, Inc."
2,"Gravity, Inc."
2,"Gravity, Inc."
2,"Gravity, Inc."
2,VolumeUp Studios
2,VolumeUp Studios
2,VolumeUp Studios
2,DiggerWorld Ltd.
2,DiggerWorld Ltd.
2,DiggerWorld Ltd.
2,DiggerWorld Ltd.
2,DiggerWorld Ltd.
2,DiggerWorld Ltd.
2,DiggerWorld Ltd.
2,DiggerWorld Ltd.
2,DiggerWorld Ltd.
2,DiggerWorld Ltd.
2,DiggerWorld Ltd.
2,DiggerWorld Ltd.
2,DiggerWorld Ltd.
2,DiggerWorld Ltd.
0,TT Games
0,TT Games
2,TT Games
2,TT Games
2,TT Games
2,TT Games
2,TT Games
2,TT Games
2,TT Games
2,TT Games
2,TT Games
2,TT Games
2,"Cloudcade, Inc."
2,"Cloudcade, Inc."
2,"Cloudcade, Inc."
2,"Cloudcade, Inc."
2,"Cloudcade, Inc."
2,"Cloudcade, Inc."
2,CAPCOM
2,CAPCOM
0,"Silverlode Interactive,Wasatch Games"
0,"Silverlode Interactive,Wasatch Games"
0,"Silverlode Interactive,Wasatch Games"
0,"Silverlode Interactive,Wasatch Games"
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
0,Ascension Entertainment LLC
0,Ascension Entertainment LLC
0,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,Ascension Entertainment LLC
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,Kumobius
2,Kumobius
0,Kumobius
0,Kumobius
2,Mr. Blue
2,Mr. Blue
2,Mr. Blue
2,Mr. Blue
2,Mr. Blue
2,Mr. Blue
2,Mr. Blue
2,Mr. Blue
2,Mr. Blue
2,Mr. Blue
2,Mr. Blue
2,Mr. Blue
2,Mr. Blue
2,Mr. Blue
2,Mr. Blue
0,Two Tribes
0,Two Tribes
2,Two Tribes
2,Two Tribes
2,Two Tribes
2,Two Tribes
2,Two Tribes
2,Two Tribes
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,Brytenwalda
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
2,DrinkBox Studios
0,Behold Studios
0,Behold Studios
2,Behold Studios
2,Behold Studios
0,Behold Studios
0,Behold Studios
2,Behold Studios
2,Behold Studios
2,Behold Studios
2,Behold Studios
2,Owlbear
2,Owlbear
0,"MicroProse Software, Inc"
2,"MicroProse Software, Inc"
2,"MicroProse Software, Inc"
2,Arrowhead Game Studios
2,WTFOMGames
2,WTFOMGames
2,WTFOMGames
2,WTFOMGames
2,Paradox Development Studio
2,Paradox Development Studio
2,Peter Brinson and Kurosh ValaNejad
2,MURA Interactive
2,MURA Interactive
2,MURA Interactive
0,Beamdog
0,Beamdog
2,Ubisoft
2,Ubisoft
2,Ubisoft
2,Ubisoft
2,Halissoni
2,Halissoni
2,Halissoni
0,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
0,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"CAVE Interactive CO.,LTD."
0,neko.works
0,neko.works
0,neko.works
0,neko.works
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Egamea Game Studios
2,Egamea Game Studios
2,Egamea Game Studios
2,Egamea Game Studios
2,Egamea Game Studios
2,Egamea Game Studios
2,Eforb
2,Eforb
2,Eforb
2,Eforb
2,Eforb
2,Eforb
2,Eforb
2,Eforb
0,Eforb
0,Eforb
0,Eforb
0,Eforb
2,Eforb
2,Eforb
2,Eforb
2,Eforb
2,Hidden Path Entertainment
2,Hidden Path Entertainment
2,Hidden Path Entertainment
2,Hidden Path Entertainment
2,Hidden Path Entertainment
2,Hidden Path Entertainment
2,Hidden Path Entertainment
2,Hidden Path Entertainment
2,Hidden Path Entertainment
2,Hidden Path Entertainment
2,Hidden Path Entertainment
2,Hidden Path Entertainment
2,LUCKY GIRLS LIMITED
2,LUCKY GIRLS LIMITED
2,LUCKY GIRLS LIMITED
2,LUCKY GIRLS LIMITED
0,KITATUS STUDIOS
0,KITATUS STUDIOS
0,KITATUS STUDIOS
0,KITATUS STUDIOS
0,KITATUS STUDIOS
0,KITATUS STUDIOS
2,Gas Powered Games
2,Gas Powered Games
2,"Roll7,General Arcade"
2,"Roll7,General Arcade"
2,"Roll7,General Arcade"
2,"Roll7,General Arcade"
2,"Roll7,General Arcade"
2,"Roll7,General Arcade"
0,"Roll7,General Arcade"
0,"Roll7,General Arcade"
2,"Turtle Cream,PokPoong Games"
2,"Turtle Cream,PokPoong Games"
2,"Turtle Cream,PokPoong Games"
2,"Turtle Cream,PokPoong Games"
2,Gl33k
2,Gl33k
2,Gl33k
2,Gl33k
2,Gl33k
2,Gl33k
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,Big Ant Studios
2,"Crescent Moon Games,Cinopt Studios"
2,"Crescent Moon Games,Cinopt Studios"
2,Pixeljam
2,Pixeljam
0,Pixeljam
0,Red Barrels
0,Red Barrels
0,Red Barrels
2,Red Barrels
2,Red Barrels
2,Red Barrels
0,Red Barrels
0,Red Barrels
0,Red Barrels
0,Bethesda Game Studios
2,Bethesda Game Studios
2,Fiddlesticks Games
2,Fiddlesticks Games
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
0,Harebrained Schemes
0,Harebrained Schemes
0,Harebrained Schemes
0,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Harebrained Schemes
2,Sad Panda Studios
2,Sad Panda Studios
2,Sad Panda Studios
2,Sad Panda Studios
2,Sad Panda Studios
2,Sad Panda Studios
2,Sad Panda Studios
2,Sad Panda Studios
2,Sad Panda Studios
2,Sad Panda Studios
2,Sad Panda Studios
2,Sad Panda Studios
2,Sad Panda Studios
2,Sad Panda Studios
2,Sad Panda Studios
2,Lazy Bum Games
2,Lazy Bum Games
2,Lazy Bum Games
2,Rebellion
0,Rebellion
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
2,Sluggerfly
2,Sluggerfly
2,Sluggerfly
0,Sluggerfly
0,Sluggerfly
0,Sluggerfly
2,Ska Studios
2,Ska Studios
2,Ska Studios
2,Ska Studios
2,Ska Studios
2,Ska Studios
2,Ska Studios
2,Ska Studios
2,Ska Studios
0,Ska Studios
0,Ska Studios
0,Ska Studios
0,Alientrap
0,Alientrap
0,Alientrap
0,Alientrap
2,Alientrap
2,Alientrap
2,Alientrap
2,Alientrap
2,Alientrap
2,Alientrap
2,Alientrap
2,Alientrap
2,Alientrap
2,Alientrap
2,Alientrap
2,Alientrap
2,"EA - Maxis,Aspyr (Mac)"
2,"EA - Maxis,Aspyr (Mac)"
2,"EA - Maxis,Aspyr (Mac)"
2,"EA - Maxis,Aspyr (Mac)"
2,"EA - Maxis,Aspyr (Mac)"
2,"EA - Maxis,Aspyr (Mac)"
2,"EA - Maxis,Aspyr (Mac)"
2,"EA - Maxis,Aspyr (Mac)"
0,"EA - Maxis,Aspyr (Mac)"
0,"EA - Maxis,Aspyr (Mac)"
2,"EA - Maxis,Aspyr (Mac)"
2,"EA - Maxis,Aspyr (Mac)"
2,Polar Motion
2,Polar Motion
2,Sakari Indie &amp; GriN
2,Sakari Indie &amp; GriN
2,Sakari Indie &amp; GriN
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,Spearhead Games
2,SeeThrough Studios
2,Teeworlds Team
2,Teeworlds Team
2,Teeworlds Team
2,Teeworlds Team
2,Teeworlds Team
2,Teeworlds Team
2,Teeworlds Team
2,Teeworlds Team
2,Teeworlds Team
2,Interdimensional Games Inc
2,Interdimensional Games Inc
2,Interdimensional Games Inc
2,Interdimensional Games Inc
2,Interdimensional Games Inc
2,Interdimensional Games Inc
2,Interdimensional Games Inc
2,Interdimensional Games Inc
2,Interdimensional Games Inc
2,Interdimensional Games Inc
2,Interdimensional Games Inc
2,Interdimensional Games Inc
2,Axyos Games
2,Axyos Games
2,Axyos Games
2,Axyos Games
2,Axyos Games
2,Axyos Games
2,Axyos Games
2,Axyos Games
0,Arkane Studios
0,Arkane Studios
0,Arkane Studios
0,Arkane Studios
2,Spiderweb Software
2,Spiderweb Software
2,Spiderweb Software
2,Spiderweb Software
0,id Software
2,Introversion Software
2,Introversion Software
2,Introversion Software
2,Introversion Software
2,Introversion Software
2,Introversion Software
2,Introversion Software
2,Introversion Software
0,Introversion Software
0,Introversion Software
2,Introversion Software
2,Introversion Software
2,Introversion Software
2,Introversion Software
2,Introversion Software
2,Introversion Software
2,"Just Add Water (Developments), Ltd."
2,"Just Add Water (Developments), Ltd."
2,"Just Add Water (Developments), Ltd."
2,"Just Add Water (Developments), Ltd."
2,"Just Add Water (Developments), Ltd."
2,"Just Add Water (Developments), Ltd."
0,"Just Add Water (Developments), Ltd."
0,"Just Add Water (Developments), Ltd."
0,"Just Add Water (Developments), Ltd."
2,"Just Add Water (Developments), Ltd."
2,"Just Add Water (Developments), Ltd."
2,"Just Add Water (Developments), Ltd."
0,Gearbox Software
2,Gearbox Software
2,Gearbox Software
2,Haemimont Games
2,Haemimont Games
2,Haemimont Games
2,Haemimont Games
2,Myrtilus Entertainment
2,Myrtilus Entertainment
2,Myrtilus Entertainment
2,Myrtilus Entertainment
0,Reality Pump
0,Chris Sawyer Productions
0,Chris Sawyer Productions
2,Chris Sawyer Productions
2,Chris Sawyer Productions
2,Chris Sawyer Productions
2,Chris Sawyer Productions
2,ClockStone
2,ClockStone
2,ClockStone
2,ClockStone
2,ClockStone
2,ClockStone
2,ClockStone
2,ClockStone
2,ClockStone
2,Cauldron
2,Cauldron
2,Damaged
2,Damaged
2,SANDLOT
2,SANDLOT
2,SANDLOT
2,SANDLOT
2,"Lucid Games,Aspyr (Mac &amp; Linux)"
0,"Lucid Games,Aspyr (Mac &amp; Linux)"
2,"Lucid Games,Aspyr (Mac &amp; Linux)"
2,id Software
2,id Software
2,Triangle Studios
2,Triangle Studios
2,Triangle Studios
2,I Fight Bears
2,I Fight Bears
2,I Fight Bears
2,I Fight Bears
2,I Fight Bears
2,I Fight Bears
0,Reakktor Studios
0,Reakktor Studios
0,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
0,Reakktor Studios
0,Reakktor Studios
0,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Reakktor Studios
2,Luke Cripps
2,Luke Cripps
2,Luke Cripps
2,Luke Cripps
0,No Brakes Games
0,No Brakes Games
2,No Brakes Games
2,No Brakes Games
2,Red Storm Entertainment
0,Panzer Gaming Studios
0,Panzer Gaming Studios
0,Panzer Gaming Studios
0,Panzer Gaming Studios
0,Panzer Gaming Studios
2,Deep Silver Volition
2,Deep Silver Volition
2,Deep Silver Volition
2,Deep Silver Volition
2,Idigicon
2,Idigicon
2,Deep Silver Volition
2,Deep Silver Volition
2,SimBin
2,SimBin
2,SimBin
0,SimBin
2,SimBin
2,Reiza Studios
2,Reiza Studios
2,Reiza Studios
0,Codemasters Action Studio
0,Codemasters Action Studio
2,Fred Wood
2,Fred Wood
2,Fred Wood
2,Fred Wood
2,Fred Wood
2,Fred Wood
2,Fred Wood
2,Fred Wood
2,Imaekgames [Imaek Limited]
2,Imaekgames [Imaek Limited]
2,Imaekgames [Imaek Limited]
2,Imaekgames [Imaek Limited]
2,Imaekgames [Imaek Limited]
0,Oreol
0,Oreol
0,Oreol
0,Oreol
0,Oreol
0,Oreol
2,Oreol
2,Oreol
2,Oreol
2,Oreol
2,Oreol
2,Oreol
2,Dimmdrive Inc.
2,Extend Studio
2,Extend Studio
0,Megadev
0,Megadev
0,Megadev
0,Megadev
2,Megadev
2,Megadev
2,Megadev
2,Megadev
2,Megadev
2,Megadev
2,Megadev
2,Megadev
2,Megadev
2,Megadev
0,Megadev
0,Megadev
2,Deck13 Hamburg
2,Deck13 Hamburg
2,Deck13 Hamburg
2,Deck13 Hamburg
2,Deck13 Hamburg
2,Deck13 Hamburg
2,Gaming Minds Studios
2,Gaming Minds Studios
0,Sherman3D
0,Sherman3D
0,Sherman3D
0,Sherman3D
0,Sherman3D
2,2D BOY
2,2D BOY
2,2D BOY
2,2D BOY
2,2D BOY
2,2D BOY
0,2D BOY
2,"Bat Country Games, LLC"
2,"Bat Country Games, LLC"
2,"Bat Country Games, LLC"
2,"Bat Country Games, LLC"
2,"Bat Country Games, LLC"
2,"Bat Country Games, LLC"
2,TimeGate Studios
0,TimeGate Studios
2,TimeGate Studios
2,1C-Avalon
2,1C-Avalon
2,1C-Avalon
2,1C-Avalon
2,Star Maid Games
0,Star Maid Games
2,Star Maid Games
2,Digital Arrow
2,Digital Arrow
2,CM Softworks
2,CM Softworks
2,CM Softworks
2,CM Softworks
2,CM Softworks
2,CM Softworks
2,CM Softworks
2,Clapfoot
2,Clapfoot
2,Clapfoot
2,Vladimir Maslov
2,Vladimir Maslov
2,"Evgeny Shcherbakov,Denis Ovsyannikov"
2,"Evgeny Shcherbakov,Denis Ovsyannikov"
2,Reflextions
2,Reflextions
0,"Iguana Entertainment,Nightdive Studios"
0,"Iguana Entertainment,Nightdive Studios"
2,"Iguana Entertainment,Nightdive Studios"
2,"Iguana Entertainment,Nightdive Studios"
2,JE Software
2,JE Software
2,JE Software
2,Cardboard Keep
2,Cardboard Keep
2,Cardboard Keep
2,Cardboard Keep
2,Aratog LLC
2,Aratog LLC
2,Aratog LLC
2,Aratog LLC
2,8888888 LABS
2,8888888 LABS
0,8888888 LABS
0,8888888 LABS
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
0,Trinoteam
0,Trinoteam
2,Dambuster Studios
2,Dambuster Studios
2,Minskworks
2,Minskworks
2,Minskworks
2,Minskworks
2,Minskworks
2,Minskworks
2,Minskworks
2,Minskworks
2,EA Los Angeles
0,EA Los Angeles
2,EA Los Angeles
2,doublesix
0,GameUS Inc
0,GameUS Inc
0,GameUS Inc
2,Orbital Knight
2,Orbital Knight
2,Smoodlez
2,Smoodlez
2,Smoodlez
2,Smoodlez
2,Smoodlez
2,Smoodlez
2,"United Independent Entertainment GmbH,Actalogic"
2,SEGA
2,SEGA
2,SEGA
2,SEGA
2,SEGA
0,SEGA
0,SEGA
2,SEGA
0,SEGA
0,SEGA
2,SEGA
2,SEGA
2,Harvester Games
2,Harvester Games
2,1C-SoftClub
2,1C-SoftClub
2,"Idea Factory,Compile Heart,Felistella"
2,"Idea Factory,Compile Heart,Felistella"
2,"Idea Factory,Compile Heart,Felistella"
2,"Idea Factory,Compile Heart,Felistella"
2,"Idea Factory,Compile Heart,Felistella"
2,"Idea Factory,Compile Heart,Felistella"
2,"Idea Factory,Compile Heart,Felistella"
2,"Idea Factory,Compile Heart,Felistella"
2,"Idea Factory,Compile Heart,Felistella"
2,"Idea Factory,Compile Heart,Felistella"
2,Exato Game Studios
2,Exato Game Studios
2,Exato Game Studios
2,Exato Game Studios
2,FourbitFriday
2,FourbitFriday
2,FourbitFriday
2,FourbitFriday
2,The Odd Gentlemen
2,The Odd Gentlemen
2,The Odd Gentlemen
2,The Odd Gentlemen
2,The Odd Gentlemen
0,EightyEightGames
0,EightyEightGames
0,EightyEightGames
0,EightyEightGames
0,EightyEightGames
0,EightyEightGames
0,EightyEightGames
0,EightyEightGames
0,EightyEightGames
0,EightyEightGames
2,EightyEightGames
2,EightyEightGames
2,EightyEightGames
2,EightyEightGames
2,EightyEightGames
2,EightyEightGames
2,EightyEightGames
2,EightyEightGames
2,EightyEightGames
2,EightyEightGames
2,Double Fine Productions
2,Double Fine Productions
2,Double Fine Productions
2,Double Fine Productions
2,Double Fine Productions
2,"Jackbox Games, Inc."
2,"Jackbox Games, Inc."
2,"Jackbox Games, Inc."
2,"Jackbox Games, Inc."
2,"Jackbox Games, Inc."
2,"Jackbox Games, Inc."
2,"Jackbox Games, Inc."
2,"Jackbox Games, Inc."
2,"Jackbox Games, Inc."
0,Black Lion Studios
2,DreaMory
2,DreaMory
2,DreaMory
2,"Triumph Studios,Virtual Programming"
0,"Triumph Studios,Virtual Programming"
2,"Triumph Studios,Virtual Programming"
2,"Triumph Studios,Virtual Programming"
2,"Triumph Studios,Virtual Programming"
2,"Triumph Studios,Virtual Programming"
2,"Daniel Snd,Thiago Adamo"
2,"Daniel Snd,Thiago Adamo"
2,"CAPCOM Co., Ltd."
0,"CAPCOM Co., Ltd."
2,"CAPCOM Co., Ltd."
0,"CAPCOM Co., Ltd."
0,"CAPCOM Co., Ltd."
0,"CAPCOM Co., Ltd."
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
0,"Xavi Canal, Ben Palgi"
0,"Xavi Canal, Ben Palgi"
0,"Xavi Canal, Ben Palgi"
0,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
2,"Xavi Canal, Ben Palgi"
0,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Ninja Kiwi
2,Ninja Kiwi
2,Ninja Kiwi
2,Ninja Kiwi
2,Ninja Kiwi
2,Ninja Kiwi
2,Ninja Kiwi
2,Ninja Kiwi
2,Ninja Kiwi
0,Ninja Kiwi
0,Ninja Kiwi
0,Ninja Kiwi
0,Gravity Interactive
0,Gravity Interactive
2,Gravity Interactive
2,Gravity Interactive
2,Gravity Interactive
2,Gravity Interactive
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
