app_name,release_date,genres,id
Depth Hunter 2: Deep Dive,2014-08-20,Adventure,248530
Depth Hunter 2: Deep Dive,2014-08-20,Casual,248530
Depth Hunter 2: Deep Dive,2014-08-20,Indie,248530
Depth Hunter 2: Deep Dive,2014-08-20,Simulation,248530
Depth Hunter 2: Deep Dive,2014-08-20,Sports,248530
DW8XLCE - DW7 ORIGINAL COSTUME PACK 1,2014-08-20,Action,316860
DW8XLCE - DW7 ORIGINAL COSTUME PACK 2,2014-08-20,Action,316861
DW8XLCE - SOLDIER & OFFICER UNIFORM SET,2014-08-20,Action,316868
DW8XLCE - DW7 ORIGINAL COSTUME PACK 3,2014-08-20,Action,316862
OMSI 2 Add-on City Bus O305,2014-08-12,Simulation,271390
Cubic Castles,2014-08-13,Action,317470
Cubic Castles,2014-08-13,Adventure,317470
Cubic Castles,2014-08-13,Casual,317470
Cubic Castles,2014-08-13,Free to Play,317470
Cubic Castles,2014-08-13,Indie,317470
Cubic Castles,2014-08-13,Massively Multiplayer,317470
Always Sometimes Monsters Demo,2014-08-13,Indie,317760
Always Sometimes Monsters Demo,2014-08-13,RPG,317760
Total War: ROME II - Daughters of Mars Unit Pack,2014-08-14,Strategy,297830
Euro Truck Simulator 2 - High Power Cargo Pack,2014-08-14,Indie,304214
Euro Truck Simulator 2 - High Power Cargo Pack,2014-08-14,Simulation,304214
Concursion Demo,2014-08-11,Indie,318080
Hangeki,2014-08-11,Action,316020
Hangeki,2014-08-11,Indie,316020
World of Guns:World War II Pack,2014-06-20,Free to Play,310400
World of Guns:World War II Pack,2014-06-20,Simulation,310400
The Maker's Eden Demo,2014-08-11,Adventure,318450
The Maker's Eden Demo,2014-08-11,Casual,318450
Colossal Kaiju Combat™: Kaijuland Battles,2014-08-11,Early Access,290810
USFIV: Shoryuken Vacation Pack,2014-08-11,Action,308261
USFIV: Shadaloo Vacation Pack,2014-08-11,Action,308263
USFIV: Brawler Vacation Pack,2014-08-11,Action,308262
USFIV: Femme Fatale Vacation Pack,2014-08-11,Action,308265
Bionic Heart,2009-07-07,Adventure,314200
Bionic Heart,2009-07-07,Indie,314200
OTTTD,2014-08-06,Indie,312630
OTTTD,2014-08-06,Strategy,312630
DW8XLCE - SPECIAL COSTUME PACK 1 & SPECIAL WEAPON,2014-08-06,Action,316440
Classroom Aquatic Demo,2014-08-07,Indie,317560
Classroom Aquatic Demo,2014-08-07,Simulation,317560
OTTTD Demo,2014-08-06,Indie,316870
OTTTD Demo,2014-08-06,Strategy,316870
DW8XLCE - SPECIAL COSTUME PACK 2,2014-08-06,Action,316441
DW8XLCE - BASE THEME PACK,2014-08-06,Action,316448
DW8XLCE - BGM PACK,2014-08-06,Action,316820
DW8XLCE - OLD COSTUME PACK 1,2014-08-06,Action,316442
DW8XLCE - OLD COSTUME PACK 2,2014-08-06,Action,316443
DW8XLCE - OLD COSTUME PACK 4,2014-08-06,Action,316445
DW8XLCE - OLD COSTUME PACK 3,2014-08-06,Action,316444
DW8XLCE - POWERFUL WEAPON PACK,2014-08-06,Action,316446
DW8XLCE - UNIQUE WEAPON PACK,2014-08-06,Action,316447
DW8XLCE - WALLPAPER PACK,2014-08-06,Action,316821
Ultra Street Fighter® IV,2014-08-07,Action,45760
Train Simulator: Duchess of Sutherland Loco Add-On,2014-08-07,Simulation,258644
Kingdom Tales 2,2014-08-07,Casual,288610
Direct Hit: Missile War,2011-03-01,Indie,314760
Direct Hit: Missile War,2011-03-01,Strategy,314760
Amazing World™,2014-08-07,Adventure,293500
Amazing World™,2014-08-07,Free to Play,293500
Amazing World™,2014-08-07,Massively Multiplayer,293500
Amazing World™,2014-08-07,RPG,293500
Amazing World™,2014-08-07,Simulation,293500
Heroes of a Broken Land,2014-08-07,Indie,314470
Heroes of a Broken Land,2014-08-07,RPG,314470
From the Depths,2014-08-07,Action,268650
From the Depths,2014-08-07,Adventure,268650
From the Depths,2014-08-07,Indie,268650
From the Depths,2014-08-07,RPG,268650
From the Depths,2014-08-07,Simulation,268650
From the Depths,2014-08-07,Strategy,268650
From the Depths,2014-08-07,Early Access,268650
Rex Rocket,2014-08-05,Action,288020
Rex Rocket,2014-08-05,Adventure,288020
Rex Rocket,2014-08-05,Indie,288020
Pe-2: Dive Bomber,2007-11-07,Indie,314770
Pe-2: Dive Bomber,2007-11-07,Simulation,314770
New York Bus Simulator,2009-12-11,Simulation,283580
Runers Demo,2014-08-06,Indie,317210
Runers Demo,2014-08-06,RPG,317210
Royal Quest,2014-08-06,Free to Play,295550
Royal Quest,2014-08-06,Massively Multiplayer,295550
Royal Quest,2014-08-06,RPG,295550
Back to Bed,2014-08-06,Action,308040
Back to Bed,2014-08-06,Casual,308040
Back to Bed,2014-08-06,Indie,308040
Battle Islands,2014-08-06,Free to Play,305260
Battle Islands,2014-08-06,Simulation,305260
Battle Islands,2014-08-06,Strategy,305260
Lovely Planet OST,2014-08-06,Action,317890
Lovely Planet OST,2014-08-06,Indie,317890
Flower Shop: Winter In Fairbrook,2011-11-23,Adventure,311680
Flower Shop: Winter In Fairbrook,2011-11-23,Casual,311680
Flower Shop: Winter In Fairbrook,2011-11-23,Simulation,311680
The Sacred Tears TRUE Demo,2014-07-31,Indie,316850
The Sacred Tears TRUE Demo,2014-07-31,RPG,316850
Royal Quest - Royal Guard Pack,2014-07-31,Free to Play,311540
Royal Quest - Royal Guard Pack,2014-07-31,Massively Multiplayer,311540
Royal Quest - Royal Guard Pack,2014-07-31,RPG,311540
Royal Quest - Champion of Aura Pack,2014-07-31,Free to Play,313790
Royal Quest - Champion of Aura Pack,2014-07-31,Massively Multiplayer,313790
Royal Quest - Champion of Aura Pack,2014-07-31,RPG,313790
Pure Pool,2014-07-31,Casual,300610
Pure Pool,2014-07-31,Simulation,300610
Pure Pool,2014-07-31,Sports,300610
Train Simulator: CSX SD80MAC Loco Add-On,2014-07-31,Simulation,277733
Sacred 3: Z4ngr13f Weapon Spirit,2014-07-31,Action,279112
Sacred 3: Z4ngr13f Weapon Spirit,2014-07-31,RPG,279112
Sacred 3: Malakhim Hero,2014-07-31,Action,279110
Sacred 3: Malakhim Hero,2014-07-31,RPG,279110
Sacred 3: Underworld Story,2014-07-31,Action,261160
Sacred 3: Underworld Story,2014-07-31,RPG,261160
Recruits,2014-07-31,Action,246880
Recruits,2014-07-31,Indie,246880
Recruits,2014-07-31,Early Access,246880
Epigenesis,2014-08-01,Action,244590
Epigenesis,2014-08-01,Indie,244590
Epigenesis,2014-08-01,Sports,244590
Sniper Elite 3 - Sniper Rifles Pack,2014-08-01,Action,305184
Sniper Elite 3 - Sniper Rifles Pack,2014-08-01,Adventure,305184
Residue: Final Cut,2014-08-01,Adventure,265790
Residue: Final Cut,2014-08-01,Indie,265790
The Sun at Night,2014-08-01,Action,314570
The Sun at Night,2014-08-01,Adventure,314570
The Sun at Night,2014-08-01,Indie,314570
Blackbay Asylum,2014-08-01,Adventure,313140
Blackbay Asylum,2014-08-01,Indie,313140
Eidolon,2014-08-01,Adventure,286140
Eidolon,2014-08-01,Indie,286140
Z Steel Soldiers,2014-08-01,Strategy,275510
Guns and Robots,2014-08-04,Action,293540
Guns and Robots,2014-08-04,Free to Play,293540
Guns and Robots,2014-08-04,Indie,293540
Guns and Robots,2014-08-04,Massively Multiplayer,293540
Guns and Robots,2014-08-04,RPG,293540
Northmark: Hour of the Wolf,2014-08-02,Adventure,307010
Northmark: Hour of the Wolf,2014-08-02,Indie,307010
Northmark: Hour of the Wolf,2014-08-02,RPG,307010
Mount Your Friends,2014-07-29,Indie,296470
Mount Your Friends,2014-07-29,Simulation,296470
Mount Your Friends,2014-07-29,Sports,296470
liteCam Android: No Root Android Screen Recorder Demo,2014-07-29,Action,316040
Industry Empire,2014-07-30,Simulation,291930
Industry Empire,2014-07-30,Strategy,291930
Rise of Flight: Intrepid Flyers,2014-07-30,Simulation,315560
AutoTileSet,2014-07-30,Action,313320
AutoTileSet,2014-07-30,Adventure,313320
AutoTileSet,2014-07-30,Casual,313320
AutoTileSet,2014-07-30,Free to Play,313320
AutoTileSet,2014-07-30,Indie,313320
AutoTileSet,2014-07-30,Massively Multiplayer,313320
AutoTileSet,2014-07-30,Racing,313320
AutoTileSet,2014-07-30,RPG,313320
AutoTileSet,2014-07-30,Simulation,313320
AutoTileSet,2014-07-30,Sports,313320
AutoTileSet,2014-07-30,Strategy,313320
The Maker's Eden,2014-07-30,Adventure,313360
The Maker's Eden,2014-07-30,Casual,313360
Flash Exporter for Clickteam Fusion 2.5,2014-07-30,Animation &amp; Modeling,267653
Flash Exporter for Clickteam Fusion 2.5,2014-07-30,Education,267653
Flash Exporter for Clickteam Fusion 2.5,2014-07-30,Utilities,267653
Flash Exporter for Clickteam Fusion 2.5,2014-07-30,Web Publishing,267653
The Maker's Eden - Soundtrack,2014-07-30,Adventure,316640
The Maker's Eden - Soundtrack,2014-07-30,Casual,316640
Colin McRae Rally,2014-07-30,Racing,287340
Colin McRae Rally,2014-07-30,Sports,287340
Jet Gunner Demo,2014-07-30,Action,316900
Jet Gunner Demo,2014-07-30,Adventure,316900
Jet Gunner Demo,2014-07-30,Indie,316900
Spud's Quest,2014-07-31,Action,315610
Spud's Quest,2014-07-31,Adventure,315610
Spud's Quest,2014-07-31,Indie,315610
Pineview Drive,2014-07-31,Action,288880
Pineview Drive,2014-07-31,Adventure,288880
Pineview Drive,2014-07-31,Indie,288880
Pixel Piracy,2015-04-23,Adventure,264140
Pixel Piracy,2015-04-23,Indie,264140
Pixel Piracy,2015-04-23,RPG,264140
Pixel Piracy,2015-04-23,Simulation,264140
Pure Pool™ - VooFoo DNA,2014-07-31,Casual,300860
Pure Pool™ - VooFoo DNA,2014-07-31,Simulation,300860
Pure Pool™ - VooFoo DNA,2014-07-31,Sports,300860
Call of Duty®: Ghosts - Leopard Pack,2014-07-31,Action,295439
Lovely Planet,2014-07-31,Action,298600
Lovely Planet,2014-07-31,Indie,298600
Call of Duty®: Ghosts - Hydra Pack,2014-07-31,Action,301111
Call of Duty®: Ghosts - Abstract Pack,2014-07-31,Action,295440
Call of Duty®: Ghosts - Tattoo Pack,2014-07-31,Action,301113
Call of Duty®: Ghosts - Skulls Pack,2014-07-31,Action,301112
Call of Duty®: Ghosts - Weapon - The Maverick,2014-07-31,Action,301116
Call of Duty®: Ghosts - Nebula Pack,2014-07-31,Action,301114
Call of Duty®: Ghosts - Blunt Force Character Pack,2014-07-31,Action,309870
Call of Duty®: Ghosts - Weapon - The Ripper,2014-07-31,Action,301115
Call of Duty®: Ghosts - Inferno Character Pack,2014-07-31,Action,309871
CoH 2 - OKW Commander: Scavenge Doctrine,2014-07-23,Strategy,297514
Unrest: Special Edition Extras,2014-07-23,Adventure,301720
Unrest: Special Edition Extras,2014-07-23,Indie,301720
Unrest: Special Edition Extras,2014-07-23,RPG,301720
Unrest,2014-07-23,Adventure,292400
Unrest,2014-07-23,Indie,292400
Unrest,2014-07-23,RPG,292400
Micron,2014-07-23,Casual,290380
Micron,2014-07-23,Indie,290380
X-Plane 10 AddOn - Aerosoft - Airport Amsterdam,2014-07-24,Simulation,315010
Super Trench Attack!,2014-07-24,Action,311870
Super Trench Attack!,2014-07-24,Indie,311870
Super Trench Attack!,2014-07-24,RPG,311870
Super Trench Attack! Demo,2014-07-24,Action,314390
Super Trench Attack! Demo,2014-07-24,Indie,314390
Super Trench Attack! Demo,2014-07-24,RPG,314390
Wargame Red Dragon - The Millionth Mile,2014-07-24,Strategy,313560
Tropico 5 - The Big Cheese,2014-07-24,RPG,306391
Tropico 5 - The Big Cheese,2014-07-24,Simulation,306391
Tropico 5 - The Big Cheese,2014-07-24,Strategy,306391
Agarest Zero - DLC Bundle #7,2014-07-24,Adventure,281607
Agarest Zero - DLC Bundle #7,2014-07-24,RPG,281607
Agarest Zero - DLC Bundle #7,2014-07-24,Strategy,281607
Battle Mages: Sign of Darkness,2006-04-13,RPG,311060
Battle Mages: Sign of Darkness,2006-04-13,Strategy,311060
Gods Will Be Watching,2014-07-24,Adventure,274290
Gods Will Be Watching,2014-07-24,Indie,274290
Frayed Knights: The Skull of S'makh-Daon,2014-07-24,Indie,314120
Frayed Knights: The Skull of S'makh-Daon,2014-07-24,RPG,314120
Talisman - Character Pack #7 - Black Witch,2014-07-24,Indie,267773
Talisman - Character Pack #7 - Black Witch,2014-07-24,RPG,267773
Talisman - Character Pack #7 - Black Witch,2014-07-24,Strategy,267773
Train Simulator: Norfolk Southern GP38-2 High Hood Loco Add-On,2014-07-24,Simulation,258666
Zigfrak Demo,2012-11-01,Action,315510
Zigfrak Demo,2012-11-01,Casual,315510
Zigfrak Demo,2012-11-01,Indie,315510
Zigfrak Demo,2012-11-01,RPG,315510
Graviteam Tactics: Zhalanashkol 1969,2014-07-24,Strategy,313281
Terrorhedron Tower Defense,2014-07-24,Casual,299720
Terrorhedron Tower Defense,2014-07-24,Indie,299720
Terrorhedron Tower Defense,2014-07-24,Strategy,299720
UnEpic,2014-07-25,Action,233980
UnEpic,2014-07-25,Indie,233980
UnEpic,2014-07-25,RPG,233980
Fall of the New Age Premium Edition,2014-01-03,Adventure,314510
Fall of the New Age Premium Edition,2014-01-03,Casual,314510
Modding Tool add-on for Rulers of Nations,2014-07-25,Strategy,315990
Only If,2014-07-25,Adventure,298260
Only If,2014-07-25,Free to Play,298260
Only If,2014-07-25,Indie,298260
The Fifth Day,2014-07-25,Action,312210
The Fifth Day,2014-07-25,Adventure,312210
The Fifth Day,2014-07-25,Indie,312210
The Fifth Day,2014-07-25,Early Access,312210
Murder Miners,2014-07-25,Action,274900
Murder Miners,2014-07-25,Indie,274900
Nicole (otome version),2013-10-17,Adventure,307190
Nicole (otome version),2013-10-17,Casual,307190
Nicole (otome version),2013-10-17,Simulation,307190
Gold Rush! Classic,1988-12-23,Action,308000
Gold Rush! Classic,1988-12-23,Adventure,308000
Defiance: Hunter Pack,2014-06-04,Action,304081
Defiance: Hunter Pack,2014-06-04,Massively Multiplayer,304081
Defiance: Hunter Pack,2014-06-04,RPG,304081
Total Pro Golf 3,2014-07-25,Simulation,308320
Total Pro Golf 3,2014-07-25,Sports,308320
OlliOlli,2014-07-22,Indie,274250
OlliOlli,2014-07-22,Sports,274250
Defiance: Recruit Pack,2014-06-04,Action,304080
Defiance: Recruit Pack,2014-06-04,Massively Multiplayer,304080
Defiance: Recruit Pack,2014-06-04,RPG,304080
Halfway,2014-07-22,Action,253150
Halfway,2014-07-22,Indie,253150
Halfway,2014-07-22,RPG,253150
Halfway,2014-07-22,Strategy,253150
LogiGun,2012-08-01,Casual,308360
LogiGun,2012-08-01,Indie,308360
Medieval II: Total War Kingdoms,2014-07-22,Strategy,306541
Shandalar Card Collection,2014-07-16,Strategy,265144
Ravnica Card Collection,2014-07-16,Strategy,265143
Zendikar Card Collection,2014-07-16,Strategy,265145
Small Town Terrors Pilgrim's Hook Collector's Edition,2013-04-18,Adventure,302110
Vlad the Impaler,2014-07-17,Adventure,295850
Vlad the Impaler,2014-07-17,Casual,295850
Vlad the Impaler,2014-07-17,Indie,295850
Vlad the Impaler,2014-07-17,RPG,295850
Train Simulator: Norfolk Southern SD40-2 High Nose Long Hood Forward Loco Add-On,2014-07-17,Simulation,277737
Train Simulator: Norfolk Southern Coal District Route Add-On,2014-07-17,Simulation,258654
So Many Me,2014-07-17,Action,260530
So Many Me,2014-07-17,Indie,260530
So Many Me,2014-07-17,Strategy,260530
Pivvot - Soundtrack (320kbps MP3),2014-07-14,Action,311440
Pivvot - Soundtrack (320kbps MP3),2014-07-14,Casual,311440
Pivvot - Soundtrack (320kbps MP3),2014-07-14,Indie,311440
Enemy Front Multiplayer Map Pack,2014-07-14,Action,298990
Infinity Runner: Art Book and Soundtrack,2014-07-14,Action,288310
Infinity Runner: Art Book and Soundtrack,2014-07-14,Indie,288310
Blood: One Unit Whole Blood,1998-07-15,Action,299030
Blood: One Unit Whole Blood,1998-07-15,Adventure,299030
Blood II: The Chosen + Expansion,1998-10-31,Action,299050
Blood II: The Chosen + Expansion,1998-10-31,Adventure,299050
Light,2014-07-14,Action,271730
Light,2014-07-14,Adventure,271730
Light,2014-07-14,Indie,271730
Light,2014-07-14,Strategy,271730
Super Panda Adventures,2014-07-14,Action,311190
Super Panda Adventures,2014-07-14,Adventure,311190
Super Panda Adventures,2014-07-14,Indie,311190
Super Lemonade Factory,2012-03-15,Indie,307270
Train Simulator: Class 2F Dock Tank Loco Add-On,2014-07-10,Simulation,277735
Train Simulator: Metro-North P32 AC-DM 'Genesis' Loco Add-On,2014-07-10,Simulation,258655
Train Simulator: KwaZulu-Natal Corridor: Pietermaritzburg-Ladysmith Add-On,2014-07-10,Simulation,222622
Quest for Infamy,2014-07-10,Adventure,264560
Quest for Infamy,2014-07-10,Indie,264560
Quest for Infamy,2014-07-10,RPG,264560
MotoGP™14: Moto2™ and Moto3™,2014-07-10,Racing,297970
MotoGP™14: Moto2™ and Moto3™,2014-07-10,Sports,297970
Millennium 2 - Take Me Higher,2014-07-10,Adventure,298820
Millennium 2 - Take Me Higher,2014-07-10,Casual,298820
Millennium 2 - Take Me Higher,2014-07-10,Indie,298820
Millennium 2 - Take Me Higher,2014-07-10,RPG,298820
Graviteam Tactics: Sokolovo 1943,2014-07-10,Strategy,305360
9 Clues: The Secret of Serpent Creek,2013-07-18,Adventure,284870
9 Clues: The Secret of Serpent Creek,2013-07-18,Casual,284870
Stained,2014-07-10,Action,302870
Stained,2014-07-10,Adventure,302870
Stained,2014-07-10,Indie,302870
Lost Chronicles of Zerzura,2014-07-10,Adventure,308330
Soul Gambler,2013-08-01,Adventure,313020
Soul Gambler,2013-08-01,Indie,313020
Soul Gambler,2013-08-01,RPG,313020
Agarest Zero - DLC Bundle #6,2014-07-10,Adventure,281606
Agarest Zero - DLC Bundle #6,2014-07-10,RPG,281606
Agarest Zero - DLC Bundle #6,2014-07-10,Strategy,281606
Cyto,2014-07-10,Casual,302650
Cyto,2014-07-10,Indie,302650
Soul Gambler: Artbook & Soundtrack,2013-08-01,Adventure,313760
Soul Gambler: Artbook & Soundtrack,2013-08-01,Indie,313760
Soul Gambler: Artbook & Soundtrack,2013-08-01,RPG,313760
Isomer,2014-07-11,Action,311980
Isomer,2014-07-11,Indie,311980
Isomer,2014-07-11,Strategy,311980
Isomer,2014-07-11,Early Access,311980
Radiant Defense,2014-07-11,Indie,302970
Radiant Defense,2014-07-11,Strategy,302970
Robot Rescue Revolution,2014-07-11,Casual,284200
Robot Rescue Revolution,2014-07-11,Indie,284200
Heroes Rise: HeroFall - Warning System,2014-07-11,Indie,313930
Heroes Rise: HeroFall - Warning System,2014-07-11,RPG,313930
Heroes Rise: HeroFall,2014-07-11,Indie,312300
Heroes Rise: HeroFall,2014-07-11,RPG,312300
4x4 Dream Race,2011-08-08,Racing,313330
Alpha Zylon,2007-12-19,Action,313210
Abyss Odyssey - Soundtrack,2014-07-15,Action,311590
Abyss Odyssey - Soundtrack,2014-07-15,Adventure,311590
Abyss Odyssey - Soundtrack,2014-07-15,Indie,311590
GRID Autosport - Boost Pack,2014-07-15,Racing,282091
GRID Autosport - Boost Pack,2014-07-15,Sports,282091
Abyss Odyssey,2014-07-15,Action,255070
Abyss Odyssey,2014-07-15,Adventure,255070
Abyss Odyssey,2014-07-15,Indie,255070
Saints Row IV: Game of the Century Edition,2014-07-15,Action,314580
Saints Row IV: Game of the Century Edition,2014-07-15,Adventure,314580
Sharpe Investigations: Death on the Seine,2014-07-15,Adventure,288630
Sharpe Investigations: Death on the Seine,2014-07-15,Casual,288630
Wayward Manor,2014-07-15,Adventure,246720
Wayward Manor,2014-07-15,Casual,246720
Wayward Manor,2014-07-15,Indie,246720
Aperture Tag: The Paint Gun Testing Initiative,2014-07-15,Action,280740
Aperture Tag: The Paint Gun Testing Initiative,2014-07-15,Adventure,280740
Aperture Tag: The Paint Gun Testing Initiative,2014-07-15,Casual,280740
Aperture Tag: The Paint Gun Testing Initiative,2014-07-15,Indie,280740
Ground Pounders,2014-07-15,Indie,267730
Ground Pounders,2014-07-15,Strategy,267730
Shantae: Risky's Revenge - Director's Cut,2014-07-15,Action,277890
Shantae: Risky's Revenge - Director's Cut,2014-07-15,Adventure,277890
Shantae: Risky's Revenge - Director's Cut,2014-07-15,Indie,277890
A Vampyre Story,2008-12-02,Adventure,313870
Euro Truck Simulator 2 - Fantasy Paint Jobs Pack,2014-07-15,Indie,304210
Euro Truck Simulator 2 - Fantasy Paint Jobs Pack,2014-07-15,Simulation,304210
Wild Warfare,2014-07-15,Action,312150
Wild Warfare,2014-07-15,Free to Play,312150
Wild Warfare,2014-07-15,Indie,312150
Wild Warfare,2014-07-15,Early Access,312150
Zoo Rampage,2014-07-09,Action,312900
Zoo Rampage,2014-07-09,Casual,312900
Zoo Rampage,2014-07-09,Indie,312900
Terrian Saga: KR-17,2014-07-09,Action,278640
Terrian Saga: KR-17,2014-07-09,Adventure,278640
Terrian Saga: KR-17,2014-07-09,Indie,278640
Whispering Willows,2014-07-09,Adventure,288060
Whispering Willows,2014-07-09,Indie,288060
Black Ice,2014-07-09,Action,311800
Black Ice,2014-07-09,Indie,311800
Black Ice,2014-07-09,RPG,311800
Black Ice,2014-07-09,Early Access,311800
AutoTileGen,2014-07-09,Design &amp; Illustration,305860
AutoTileGen,2014-07-09,Utilities,305860
Black Ice Demo,2014-07-09,Action,312590
Black Ice Demo,2014-07-09,Indie,312590
Black Ice Demo,2014-07-09,RPG,312590
"Whispering Willows - Art Book, Soundtrack, and Wallpaper",2014-07-09,Adventure,306601
"Whispering Willows - Art Book, Soundtrack, and Wallpaper",2014-07-09,Indie,306601
Acceleration of SUGURI X-Edition HD,2014-07-01,Action,265170
Acceleration of SUGURI X-Edition HD,2014-07-01,Indie,265170
4PM,2014-07-09,Indie,281840
SUGURI,2014-07-01,Action,262240
SUGURI,2014-07-01,Indie,262240
Ship Simulator: Maritime Search and Rescue,2014-07-01,Action,274010
Ship Simulator: Maritime Search and Rescue,2014-07-01,Simulation,274010
Magicians & Looters,2014-07-01,Action,284180
Magicians & Looters,2014-07-01,Adventure,284180
Magicians & Looters,2014-07-01,Indie,284180
The House,2014-06-19,Action,302910
The House,2014-06-19,Adventure,302910
The House,2014-06-19,Indie,302910
Railroad Pioneer,2003-10-17,Simulation,306490
Railroad Pioneer,2003-10-17,Strategy,306490
Bridge Constructor Playground,2014-07-02,Casual,279990
Bridge Constructor Playground,2014-07-02,Indie,279990
Bridge Constructor Playground,2014-07-02,RPG,279990
Bridge Constructor Playground,2014-07-02,Simulation,279990
Meridian: New World,2014-04-04,Indie,265120
Meridian: New World,2014-04-04,Strategy,265120
Run For Rum,2014-07-02,Strategy,307560
Shadow Ops: Red Mercury,2004-09-17,Action,286770
Real Boxing™,2014-07-02,Sports,296770
Elsword,2014-07-02,Action,237310
Elsword,2014-07-02,Adventure,237310
Elsword,2014-07-02,Casual,237310
Elsword,2014-07-02,Free to Play,237310
Elsword,2014-07-02,Massively Multiplayer,237310
Elsword,2014-07-02,RPG,237310
Killing Floor - Neon Character Pack,2014-07-02,Action,309990
Killing Floor - Neon Weapon Pack,2014-07-02,Action,309991
Soldiers: Heroes of World War II,2004-06-29,Strategy,11480
Shattered Planet,2014-07-03,Indie,305640
Shattered Planet,2014-07-03,RPG,305640
Shattered Planet,2014-07-03,Strategy,305640
Train Simulator: Bulleid Q1 Class Loco Add-On,2014-07-03,Simulation,258678
School Bus Fun,2014-07-03,Casual,301990
Aeon Command,2014-07-03,Casual,304670
Aeon Command,2014-07-03,Indie,304670
Aeon Command,2014-07-03,Strategy,304670
Civil War II,2013-09-17,Simulation,306630
Civil War II,2013-09-17,Strategy,306630
Asteria,2014-07-03,Action,307130
Asteria,2014-07-03,Adventure,307130
Asteria,2014-07-03,Indie,307130
Call of Duty®: Ghosts - Invasion,2014-07-03,Action,259252
Civil War II: The Bloody Road South,2014-02-06,Simulation,311330
Civil War II: The Bloody Road South,2014-02-06,Strategy,311330
Train Simulator: BR Castle Class Loco Add-On,2014-07-03,Simulation,258657
FIST OF AWESOME,2014-07-03,Action,305070
FIST OF AWESOME,2014-07-03,Adventure,305070
FIST OF AWESOME,2014-07-03,Indie,305070
War in a Box: Paper Tanks,2014-07-04,Indie,308460
War in a Box: Paper Tanks,2014-07-04,Strategy,308460
Great Northern F7 Big Sky Blue Add-on Livery,2009-01-01,Simulation,256539
Battleplan: American Civil War,2014-07-04,Casual,285130
Battleplan: American Civil War,2014-07-04,Simulation,285130
Battleplan: American Civil War,2014-07-04,Strategy,285130
Lexica,2014-07-04,Casual,306680
Lexica,2014-07-04,Indie,306680
Z,2014-07-04,Action,275530
Z,2014-07-04,Strategy,275530
Legions of Ashworld,2014-07-04,Indie,310970
Legions of Ashworld,2014-07-04,Strategy,310970
99 Spirits - Cage of Night,2013-05-14,Adventure,262142
99 Spirits - Cage of Night,2013-05-14,Indie,262142
99 Spirits - Cage of Night,2013-05-14,RPG,262142
NEOTOKYO,2014-05-01,Action,244630
NEOTOKYO,2014-05-01,Free to Play,244630
Battleplan: American Civil War Demo,2014-07-07,Casual,313290
Battleplan: American Civil War Demo,2014-07-07,Simulation,313290
Battleplan: American Civil War Demo,2014-07-07,Strategy,313290
Unturned - Permanent Gold Upgrade,2014-07-07,Action,306460
Unturned - Permanent Gold Upgrade,2014-07-07,Adventure,306460
Unturned - Permanent Gold Upgrade,2014-07-07,Casual,306460
Unturned - Permanent Gold Upgrade,2014-07-07,Free to Play,306460
Unturned - Permanent Gold Upgrade,2014-07-07,Indie,306460
Long Night,2014-07-07,Action,270590
Long Night,2014-07-07,Adventure,270590
Long Night,2014-07-07,Indie,270590
Memories of a Vagabond,2014-07-07,Adventure,307070
Memories of a Vagabond,2014-07-07,Indie,307070
Memories of a Vagabond,2014-07-07,RPG,307070
Three Dead Zed,2014-07-07,Action,291390
Three Dead Zed,2014-07-07,Indie,291390
Memories of a Vagabond Demo,2014-07-07,Adventure,311000
Memories of a Vagabond Demo,2014-07-07,Indie,311000
Memories of a Vagabond Demo,2014-07-07,RPG,311000
Cloudbuilt - Through the Fog,2014-07-07,Action,307550
Cloudbuilt - Through the Fog,2014-07-07,Indie,307550
Call of Duty®: Ghosts -  Flags of the World Pack,2014-07-03,Action,301110
Call of Duty®: Ghosts - Squad Pack - Resistance,2014-07-03,Action,295438
Echelon,2001-04-15,Action,311080
Echelon,2001-04-15,Simulation,311080
Euro Truck Simulator 2 - USA Paint Jobs Pack,2014-07-03,Indie,304211
Euro Truck Simulator 2 - USA Paint Jobs Pack,2014-07-03,Simulation,304211
Vanguard Princess Hilda Rize,2014-07-03,Action,311500
Vanguard Princess Hilda Rize,2014-07-03,Casual,311500
Vanguard Princess Hilda Rize,2014-07-03,Indie,311500
Watch_Dogs - Access Granted Pack,2014-07-03,Action,293059
Watch_Dogs - Access Granted Pack,2014-07-03,Adventure,293059
Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,2014-06-25,Adventure,260230
Crazy Machines 2 - Jewel Digger DLC,2014-07-03,Casual,312090
Crazy Machines 2 - Jewel Digger DLC,2014-07-03,Strategy,312090
Don Bradman Cricket 14,2014-06-26,Indie,216260
Don Bradman Cricket 14,2014-06-26,Simulation,216260
Don Bradman Cricket 14,2014-06-26,Sports,216260
Shovel Knight: Treasure Trove,2014-06-26,Action,250760
Shovel Knight: Treasure Trove,2014-06-26,Adventure,250760
Shovel Knight: Treasure Trove,2014-06-26,Indie,250760
Meridian: New World Video and Soundtrack,2014-06-25,Indie,288240
Meridian: New World Video and Soundtrack,2014-06-25,Strategy,288240
Agarest Zero - DLC Bundle #5,2014-06-26,Adventure,281604
Agarest Zero - DLC Bundle #5,2014-06-26,RPG,281604
