sentiment_analysis,items_count,price,genres
2,250,19.99,Action
2,164,19.99,Action
2,77,19.99,Action
2,124,44.99,Strategy
0,0,44.99,Strategy
0,137,44.99,Strategy
2,0,49.99,Simulation
0,35,44.99,Action
2,124,44.99,Action
0,0,44.99,Action
2,114,44.99,Action
2,54,44.99,Action
0,49,29.99,Action
2,53,29.99,Action
2,77,29.99,Action
2,110,29.99,Action
2,111,29.99,Action
0,69,29.99,Action
2,89,29.99,Action
2,206,29.99,Action
2,255,29.99,Action
2,33,29.99,Action
2,63,29.99,Action
2,0,29.99,Action
2,38,0.0,Action
2,102,0.0,Action
2,48,0.0,Action
2,27,0.0,Action
2,22,0.0,Action
2,72,0.0,Action
0,219,0.0,Action
2,16,0.0,Action
2,76,0.0,Action
2,197,0.0,Action
2,102,0.0,Action
2,81,0.0,Action
2,132,0.0,Action
2,14,0.0,Action
2,54,0.0,Action
2,17,0.0,Action
0,10,0.0,Action
2,10,0.0,Action
2,0,0.0,Action
2,25,0.0,Action
2,80,0.0,Action
2,51,0.0,Action
2,22,0.0,Action
0,34,0.0,Action
2,0,0.0,Action
2,0,0.0,Action
2,0,0.0,Action
2,0,24.99,Indie
2,51,24.99,Indie
2,85,24.99,Indie
0,43,24.99,Indie
2,756,24.99,Indie
0,347,24.99,Indie
2,117,24.99,Indie
2,65,24.99,Indie
0,147,24.99,Indie
0,111,24.99,Indie
0,111,24.99,Indie
0,125,29.99,Action
0,106,29.99,Action
0,55,29.99,Action
2,126,29.99,Action
2,26,29.99,Action
0,34,29.99,Action
2,353,29.99,Action
2,130,29.99,Action
2,324,29.99,Action
2,73,29.99,Action
2,160,29.99,Action
2,28,29.99,Action
2,50,0.0,Action
2,132,0.0,Action
2,54,0.0,Action
2,130,0.0,Action
2,47,0.0,Action
2,111,0.0,Action
2,88,0.0,Action
2,21,0.0,Action
2,23,0.0,Action
2,365,9.99,Action
2,344,9.99,Action
2,55,9.99,Action
2,102,39.99,Action
0,0,39.99,Action
2,287,39.99,Action
2,0,39.99,Action
0,79,39.99,Action
2,94,39.99,Action
2,279,19.99,Action
2,555,19.99,Action
0,41,19.99,Adventure
0,325,19.99,Adventure
2,64,19.99,Adventure
2,0,19.99,Adventure
0,247,19.99,Adventure
2,111,19.99,Adventure
2,0,19.99,Adventure
0,306,19.99,Adventure
2,92,19.99,Adventure
2,60,19.99,Adventure
2,42,19.99,Adventure
2,234,19.99,Adventure
2,27,19.99,Adventure
2,24,19.99,Adventure
2,63,19.99,Adventure
2,208,39.99,Adventure
0,90,39.99,Adventure
2,0,39.99,Adventure
2,355,39.99,Adventure
2,306,39.99,Adventure
2,353,39.99,Adventure
2,65,39.99,Adventure
2,46,39.99,Adventure
2,50,9.99,Action
2,81,9.99,Action
2,16,9.99,Action
2,0,9.99,Action
2,81,9.99,Action
2,105,9.99,Action
2,229,19.99,Massively Multiplayer
2,89,19.99,Massively Multiplayer
2,18,19.99,Massively Multiplayer
2,97,19.99,Massively Multiplayer
0,0,19.99,Massively Multiplayer
2,127,19.99,Massively Multiplayer
2,39,19.99,Massively Multiplayer
2,39,19.99,Massively Multiplayer
0,0,19.99,Massively Multiplayer
2,30,19.99,Massively Multiplayer
2,0,19.99,Massively Multiplayer
2,43,19.99,Massively Multiplayer
2,41,19.99,Massively Multiplayer
2,19,19.99,Massively Multiplayer
2,64,19.99,Massively Multiplayer
2,157,19.99,Simulation
2,34,19.99,Simulation
2,120,19.99,Simulation
0,27,19.99,Simulation
0,8,19.99,Simulation
2,101,19.99,Simulation
0,17,19.99,Simulation
2,10,19.99,Simulation
2,154,29.99,Action
2,314,29.99,Action
2,92,0.0,Action
2,42,0.0,Action
2,101,0.0,Action
0,0,0.0,Action
2,0,0.0,Action
2,81,0.0,Action
0,0,0.0,Action
2,79,0.0,Action
2,221,39.99,Action
2,25,39.99,Action
2,236,39.99,Action
0,186,39.99,Action
2,91,39.99,Action
2,3,39.99,Action
2,186,39.99,Action
2,34,39.99,Action
2,15,39.99,Action
2,148,39.99,Action
2,171,0.0,Casual
2,32,0.0,Casual
2,100,0.0,Casual
2,31,0.0,Casual
2,50,0.0,Casual
2,195,14.99,Action
0,229,14.99,Action
2,342,49.99,RPG
2,299,14.99,Action
2,51,14.99,Action
2,85,14.99,Action
2,0,14.99,Action
2,36,14.99,Action
2,56,14.99,Action
2,104,14.99,Action
2,0,14.99,Action
2,38,39.99,Action
2,200,39.99,Action
2,134,39.99,Action
2,0,39.99,Action
0,164,39.99,Action
2,81,39.99,Action
2,201,39.99,Action
0,108,39.99,Action
2,35,39.99,Action
0,159,3.99,Adventure
2,176,3.99,Adventure
2,35,14.99,Simulation
2,79,14.99,Simulation
2,594,39.99,Action
0,255,39.99,Action
2,185,39.99,Action
2,215,39.99,Action
2,343,39.99,Action
0,294,39.99,Action
0,148,39.99,Action
2,195,39.99,Action
2,35,9.99,Action
2,77,9.99,Action
2,0,14.99,Action
2,209,14.99,Action
2,141,14.99,Action
2,0,14.99,Action
2,22,14.99,Action
2,75,14.99,Action
2,61,14.99,Action
2,866,14.99,Action
2,0,14.99,Action
2,70,14.99,Action
2,58,14.99,Action
2,52,14.99,Action
2,13,5.99,Action
2,0,9.99,Strategy
2,419,4.99,Action
2,57,4.99,Action
2,34,4.99,Action
2,115,4.99,Action
2,161,4.99,Action
2,6,0.0,Casual
0,32,0.0,Casual
2,54,0.0,Casual
2,84,0.0,Casual
2,91,0.0,Casual
2,76,0.0,Casual
2,27,0.0,Casual
0,206,0.0,Casual
2,0,0.0,Casual
2,17,0.0,Casual
2,89,0.0,Casual
2,26,0.0,Casual
2,362,0.0,Action
2,70,0.0,Action
2,323,0.0,Action
2,55,0.0,Action
2,5,0.0,Action
2,60,0.0,Action
2,14,0.0,Action
2,46,0.0,Action
2,59,0.0,Action
2,0,19.99,Simulation
2,59,19.99,Simulation
2,114,19.99,Simulation
2,0,19.99,Simulation
2,143,19.99,Simulation
0,0,19.99,Simulation
2,120,19.99,Simulation
2,66,19.99,Simulation
2,0,29.99,Action
2,50,29.99,Action
0,81,49.99,Action
2,156,49.99,Action
2,11,49.99,Action
2,87,49.99,Action
2,82,0.0,Casual
2,0,2.99,Action
0,51,2.99,Action
0,374,2.99,Action
2,66,2.99,Action
2,21,2.99,Action
2,27,14.99,Action
2,163,14.99,Action
2,793,14.99,Action
2,86,14.99,Action
2,0,19.99,Action
2,83,19.99,Action
2,448,19.99,Action
2,95,2.99,Indie
2,290,2.99,Indie
2,53,2.99,Indie
2,81,7.99,Action
0,164,7.99,Action
2,32,7.99,Action
2,13,7.99,Action
0,0,7.99,Action
0,36,7.99,Action
0,27,7.99,Action
2,239,7.99,Action
2,0,19.99,Strategy
2,17,9.99,Strategy
2,174,9.99,Strategy
2,394,9.99,Strategy
2,0,9.99,Strategy
2,14,9.99,Strategy
2,376,2.99,Casual
2,51,2.99,Casual
2,201,2.99,Casual
2,0,2.99,Casual
2,51,2.99,Casual
2,131,29.99,Action
0,27,29.99,Action
0,0,29.99,Action
2,121,29.99,Action
2,65,29.99,Action
2,22,29.99,Action
0,190,12.99,Action
2,129,12.99,Action
2,133,12.99,Action
2,95,12.99,Action
2,84,12.99,Action
2,0,12.99,Action
2,68,12.99,Action
0,315,19.99,Action
2,237,9.99,Action
2,316,9.99,Action
2,82,9.99,Action
2,45,9.99,Action
2,98,9.99,Action
2,180,9.99,Action
2,42,9.99,Action
2,132,9.99,Action
2,74,9.99,Action
2,43,9.99,Action
2,193,9.99,Action
2,337,9.99,Action
2,0,9.99,Action
0,42,9.99,Action
0,63,19.99,Action
2,264,19.99,Action
2,233,19.99,Action
2,0,19.99,Action
2,202,19.99,Action
2,196,19.99,Action
2,46,19.99,Action
2,79,19.99,Action
2,66,19.99,Action
2,68,19.99,Action
2,143,19.99,Action
2,79,19.99,Action
2,0,0.0,Action
2,164,0.0,Action
2,71,0.0,Action
2,93,0.0,Action
2,25,0.0,Action
2,78,0.0,Action
2,0,0.0,Action
2,56,0.0,Action
0,70,19.99,Action
0,160,19.99,Action
2,226,19.99,Action
2,14,19.99,Action
2,116,19.99,Action
2,0,19.99,Action
2,34,9.99,RPG
0,0,9.99,RPG
2,0,14.99,Action
0,277,14.99,Action
2,0,14.99,Action
2,136,14.99,Action
2,0,14.99,Action
2,423,14.99,Action
2,214,14.99,Action
2,84,14.99,Action
2,82,14.99,Action
0,42,14.99,Action
2,49,14.99,Action
2,22,14.99,Action
2,73,14.99,Action
2,0,14.99,Action
2,0,14.99,Action
2,61,14.99,Action
2,31,14.99,Action
2,57,14.99,Action
0,69,12.99,Action
2,149,4.99,Action
2,217,0.0,Action
2,425,0.0,Casual
2,49,0.0,Free to Play
2,182,0.0,Free to Play
2,113,0.0,Free to Play
2,21,0.0,Free to Play
2,92,9.99,RPG
0,49,9.99,RPG
2,63,9.99,RPG
2,37,9.99,Adventure
2,263,9.99,Adventure
2,0,9.99,Adventure
2,187,9.99,Adventure
2,155,9.99,Adventure
2,286,14.99,Action
2,60,14.99,Action
2,116,14.99,Action
2,31,14.99,Action
2,54,14.99,Action
0,0,14.99,Action
2,28,14.99,Action
2,20,14.99,Action
2,40,14.99,Action
2,99,7.99,Indie
2,83,7.99,Indie
2,96,7.99,Indie
2,227,7.99,Indie
2,202,7.99,Indie
2,31,0.0,Action
2,143,0.0,Action
2,0,0.0,Action
2,0,0.0,Action
2,594,4.99,Action
0,42,4.99,Action
2,90,4.99,Action
0,0,4.99,Action
2,391,2.99,Action
2,61,2.99,Action
2,54,2.99,Action
2,46,12.99,Strategy
2,49,12.99,Strategy
2,55,12.99,Strategy
2,189,12.99,Strategy
2,0,12.99,Strategy
2,191,4.99,Action
2,34,4.99,Action
2,151,59.99,Strategy
2,260,59.99,Strategy
2,98,59.99,Strategy
2,69,59.99,Strategy
2,137,59.99,Strategy
2,75,19.99,Action
2,102,19.99,Action
2,0,19.99,Action
2,325,19.99,Action
2,51,19.99,Action
2,71,9.99,Action
2,69,9.99,Action
2,38,9.99,Action
2,130,9.99,Action
2,43,9.99,Action
2,40,9.99,Action
2,0,29.99,Action
0,214,29.99,Action
0,77,4.99,Action
2,112,4.99,Action
2,125,4.99,Action
2,213,4.99,Action
0,69,4.99,Action
0,39,4.99,Action
2,111,19.99,Action
2,0,19.99,Action
2,45,19.99,Action
2,0,19.99,Action
0,97,19.99,Action
2,199,19.99,Action
2,51,19.99,Action
2,0,19.99,Action
2,98,19.99,Action
2,0,19.99,Action
2,120,19.99,Action
2,582,5.99,Action
2,46,5.99,Action
0,173,5.99,Action
2,79,5.99,Action
2,16,5.99,Action
2,214,29.99,Racing
2,97,29.99,Racing
2,350,29.99,Racing
2,55,29.99,Racing
2,52,29.99,Racing
2,148,29.99,Racing
2,132,29.99,Racing
2,10,29.99,Racing
2,35,29.99,Racing
2,253,19.99,Action
2,148,19.99,Action
2,133,19.99,Action
2,145,19.99,Action
2,0,19.99,Action
2,14,19.99,Action
2,10,19.99,Action
2,93,19.99,Action
2,73,19.99,Action
2,152,19.99,Action
2,0,39.99,Simulation
2,84,39.99,Simulation
0,86,39.99,Simulation
2,0,39.99,Simulation
2,228,39.99,Simulation
0,124,39.99,Simulation
2,106,39.99,Simulation
2,62,39.99,Simulation
2,184,39.99,Simulation
2,0,39.99,Simulation
2,60,39.99,Simulation
2,153,39.99,Simulation
0,196,39.99,Simulation
2,169,39.99,Simulation
2,232,39.99,Simulation
0,0,39.99,Simulation
2,142,39.99,Simulation
0,51,39.99,Simulation
2,70,39.99,Simulation
2,0,39.99,Simulation
2,145,9.99,RPG
2,50,19.99,Action
2,113,19.99,Action
0,328,19.99,Action
2,67,19.99,Action
2,100,19.99,Action
2,309,19.99,Action
0,28,19.99,Action
2,318,19.99,Action
2,30,19.99,Action
2,51,19.99,Action
2,123,19.99,Action
2,70,19.99,Action
2,158,19.99,Action
2,27,19.99,Action
2,62,19.99,Action
2,67,19.99,Action
2,38,19.99,Action
2,0,19.99,Action
2,18,19.99,Action
2,0,19.99,Action
2,50,19.99,Action
2,53,19.99,Action
0,22,0.0,Free to Play
2,31,0.0,Free to Play
0,38,0.0,Free to Play
2,0,0.0,Free to Play
2,31,0.0,Free to Play
2,69,3.99,Indie
0,443,0.99,Casual
2,378,0.99,Casual
2,61,0.99,Casual
2,51,0.99,Casual
2,78,0.99,Casual
2,0,0.99,Casual
2,29,0.99,Casual
2,45,0.99,Casual
2,548,0.99,Casual
2,66,0.99,Casual
2,29,0.99,Casual
2,0,29.99,Action
2,19,29.99,Action
2,157,29.99,Action
2,132,29.99,Action
2,245,29.99,Action
0,542,29.99,Action
2,150,29.99,Action
0,67,29.99,Action
2,0,29.99,Action
0,98,29.99,Action
2,92,0.0,Action
0,0,0.0,Action
2,83,0.0,Action
2,45,0.0,Action
2,87,0.0,Action
2,18,0.0,Action
2,33,0.0,Action
2,121,0.0,Action
2,33,0.0,Action
2,108,0.0,Action
2,36,0.0,Action
2,1,0.0,Action
2,35,0.0,Action
0,60,0.0,Action
2,110,0.0,Action
2,124,0.0,Action
2,81,0.0,Action
2,128,0.0,Action
2,7,0.0,Action
2,19,0.0,Action
2,31,0.0,Action
2,4,0.0,Action
2,11,0.0,Action
2,2,0.0,Action
2,0,0.0,Action
2,8,0.0,Action
2,21,0.0,Free to Play
2,128,0.0,Free to Play
2,159,0.0,Free to Play
2,115,0.0,Free to Play
2,103,0.0,Free to Play
2,64,0.0,Free to Play
2,15,0.0,Free to Play
2,44,0.0,Free to Play
2,410,9.99,Action
2,140,7.99,Action
2,7,7.99,Action
2,62,7.99,Action
2,65,7.99,Action
2,9,7.99,Action
0,25,7.99,Action
2,0,9.99,Action
2,0,14.99,Action
0,180,14.99,Action
2,87,0.0,Casual
2,46,0.0,Casual
2,73,19.99,Strategy
2,92,19.99,Strategy
2,0,19.99,Strategy
2,120,19.99,Strategy
2,65,19.99,Strategy
2,73,19.99,Strategy
2,560,0.0,Adventure
2,326,0.0,Adventure
2,330,29.99,Action
2,437,29.99,Action
2,22,29.99,Action
2,0,29.99,Action
0,201,29.99,Action
2,151,29.99,Action
0,150,9.99,Indie
2,112,9.99,Indie
2,70,9.99,Indie
2,241,9.99,Indie
0,118,9.99,Indie
2,116,9.99,Indie
2,0,9.99,Indie
2,0,9.99,Indie
2,0,9.99,Indie
2,59,9.99,Indie
2,119,19.99,Action
2,103,4.99,Indie
2,0,4.99,Indie
2,25,4.99,Indie
2,45,4.99,Indie
2,97,0.0,Free to Play
2,23,0.0,Free to Play
2,43,0.0,Free to Play
2,300,0.0,Free to Play
2,0,0.0,Free to Play
2,62,0.0,Free to Play
2,22,0.0,Free to Play
2,178,0.0,Free to Play
2,72,0.0,Free to Play
2,49,0.0,Free to Play
2,0,9.99,Casual
0,733,9.99,Action
2,426,9.99,Action
0,224,9.99,Action
2,286,9.99,Action
2,383,9.99,Action
2,24,0.0,Utilities
2,0,0.0,Utilities
2,54,13.99,Action
2,38,69.99,Design &amp; Illustration
2,156,69.99,Design &amp; Illustration
2,319,69.99,Design &amp; Illustration
2,190,69.99,Design &amp; Illustration
2,405,69.99,Design &amp; Illustration
0,0,0.0,Action
2,167,19.99,Action
2,434,19.99,Action
2,104,14.99,Action
2,103,14.99,Action
2,295,0.99,Casual
2,187,0.99,Casual
2,0,0.99,Casual
2,198,0.99,Casual
2,84,14.99,Action
2,371,14.99,Action
2,99,14.99,Action
2,265,9.99,Casual
2,380,9.99,Casual
2,122,9.99,Casual
2,155,9.99,Casual
2,119,9.99,Casual
2,57,9.99,Strategy
2,149,9.99,Strategy
2,45,9.99,Strategy
2,246,9.99,Strategy
2,86,2.99,Indie
2,348,2.99,Indie
2,38,2.99,Indie
2,282,2.99,Indie
2,500,2.99,Indie
2,0,2.99,Indie
2,126,2.99,Indie
2,252,2.99,Indie
2,39,2.99,Indie
0,567,4.99,Indie
0,83,19.99,Action
2,72,19.99,Indie
2,239,14.99,Action
2,271,14.99,Action
2,139,14.99,Action
2,137,14.99,Action
2,95,14.99,Action
2,237,14.99,Action
2,160,14.99,Action
2,0,14.99,Action
0,342,4.99,Action
2,156,4.99,Action
2,0,4.99,Action
2,266,2.99,Action
2,249,2.99,Action
2,130,2.99,Action
2,176,19.99,Action
2,378,19.99,Action
0,97,19.99,Action
2,767,19.99,Action
2,158,19.99,Action
2,274,19.99,Action
2,24,19.99,Action
0,448,19.99,Action
2,473,19.99,Action
2,0,19.99,Action
2,119,19.99,Action
0,1049,19.99,Action
2,0,19.99,Action
2,316,19.99,Action
2,131,19.99,Action
2,21,19.99,Action
2,59,19.99,Action
2,165,14.99,Action
2,253,0.0,Action
2,89,0.0,Action
2,0,0.0,Action
2,42,0.0,Action
2,81,0.0,Action
2,82,0.0,Action
2,0,19.99,Action
2,299,19.99,Action
2,0,19.99,Action
2,0,0.0,Free to Play
2,58,14.99,Action
2,0,29.99,Action
2,108,29.99,Action
2,99,29.99,Action
2,98,29.99,Action
2,259,29.99,Action
2,54,29.99,Action
2,28,29.99,Action
0,32,9.99,RPG
2,99,9.99,RPG
2,61,9.99,RPG
2,32,9.99,RPG
2,189,9.99,Action
2,335,9.99,Indie
2,106,19.99,Action
2,84,19.99,Action
2,126,19.99,Action
0,17,19.99,Action
2,120,19.99,Action
0,74,19.99,Action
2,0,19.99,Action
0,40,19.99,Action
0,86,19.99,Action
2,221,19.99,Adventure
0,57,19.99,Adventure
2,24,19.99,Adventure
2,32,19.99,Adventure
2,148,19.99,Adventure
2,86,19.99,Action
2,331,24.99,Adventure
0,291,8.99,Action
2,61,8.99,Action
2,0,0.0,Action
2,49,0.0,Action
2,932,7.99,Action
0,102,12.99,Action
2,161,12.99,Action
2,103,0.99,Action
2,344,9.99,Indie
2,126,14.99,Action
2,333,0.0,Action
2,95,0.0,Action
2,97,0.0,Action
0,157,54.99,Action
2,56,54.99,Action
2,51,54.99,Action
2,66,39.99,Action
2,0,39.99,Action
0,125,0.0,Adventure
2,72,0.0,Adventure
0,110,0.0,Adventure
2,37,0.0,Adventure
2,249,9.99,Action
2,51,9.99,Action
2,54,9.99,Action
2,49,5.99,Action
2,39,5.99,Action
2,231,19.99,Action
2,11,19.99,Action
2,126,19.99,Action
2,0,19.99,Action
2,138,19.99,Action
2,69,19.99,Action
2,37,19.99,Action
2,42,19.99,Action
2,13,19.99,Action
0,117,19.99,Action
2,194,2.99,Action
2,75,0.0,Free to Play
2,0,0.0,Free to Play
2,51,6.99,Adventure
2,220,14.99,Action
2,58,14.99,Action
2,278,14.99,Action
0,384,14.99,Action
2,0,14.99,Action
2,52,14.99,Action
2,19,14.99,Action
2,39,14.99,Action
2,122,14.99,Adventure
2,238,14.99,Adventure
2,89,14.99,Adventure
2,0,19.99,Action
2,0,19.99,Action
2,88,19.99,Action
2,69,19.99,Action
2,83,19.99,Action
2,42,19.99,Action
2,52,19.99,Action
2,25,19.99,Action
2,112,19.99,Action
2,49,19.99,Action
2,83,0.0,Action
2,189,14.99,Action
2,95,14.99,RPG
2,45,14.99,RPG
2,93,59.99,Action
2,292,0.0,Action
2,156,0.0,Action
2,147,0.0,Action
2,316,0.0,Action
2,133,0.0,Action
2,107,0.0,Action
2,31,0.0,Action
0,0,0.0,Action
2,41,0.0,Action
2,76,0.0,Action
2,30,0.0,Action
2,0,0.0,Action
2,141,0.0,Action
2,77,24.99,Action
2,39,24.99,Action
2,0,24.99,Action
2,84,24.99,Action
2,15,24.99,Action
2,90,0.0,Action
0,23,0.0,Action
2,110,0.0,Action
2,78,0.0,Action
2,36,0.0,Action
2,606,14.99,Adventure
0,83,14.99,Adventure
2,137,24.99,Simulation
2,66,24.99,Simulation
2,1283,24.99,Simulation
2,207,9.99,Simulation
2,319,14.99,Indie
2,0,14.99,Indie
2,0,20.0,Casual
0,45,20.0,Casual
2,141,20.0,Casual
0,180,20.0,Casual
2,50,20.0,Casual
2,394,20.0,Casual
2,250,20.0,Casual
2,72,20.0,Casual
2,73,20.0,Casual
2,433,20.0,Casual
2,0,0.0,Free to Play
0,121,0.0,Free to Play
2,195,0.0,Free to Play
2,219,0.0,Free to Play
2,68,0.0,Free to Play
2,0,0.0,Free to Play
2,232,6.99,Action
2,97,24.99,Racing
2,157,24.99,Racing
2,231,9.99,Action
2,0,9.99,Action
0,0,9.99,Action
2,93,6.99,Action
2,291,6.99,Action
2,231,6.99,Action
0,0,6.99,Action
2,0,6.99,Action
2,120,6.99,Action
0,58,29.99,RPG
2,88,29.99,RPG
2,0,29.99,RPG
2,98,29.99,RPG
2,214,29.99,RPG
0,73,39.99,Action
2,0,39.99,Action
2,69,39.99,Action
0,81,39.99,Action
2,25,39.99,Action
2,80,1.99,Indie
2,491,9.99,Action
0,227,9.99,Action
2,230,19.99,Action
2,60,19.99,Action
2,36,0.0,Action
2,65,24.99,Strategy
2,76,4.99,Simulation
2,102,13.99,Action
2,116,13.99,Action
2,377,13.99,Action
2,0,13.99,Action
2,154,13.99,Action
2,154,13.99,Action
2,100,13.99,Action
2,410,13.99,Action
2,29,19.99,Simulation
0,41,19.99,Simulation
0,137,19.99,Simulation
2,86,12.99,Adventure
0,100,12.99,Adventure
2,352,39.99,Action
2,0,19.99,RPG
2,121,19.99,RPG
2,58,19.99,RPG
2,164,9.99,Action
2,9,4.99,Action
0,167,0.0,Indie
0,195,19.99,Strategy
2,146,19.99,Strategy
2,156,19.99,Strategy
2,0,19.99,Strategy
2,67,19.99,Strategy
2,31,12.99,Indie
2,19,39.99,Casual
2,114,39.99,Casual
2,101,39.99,Casual
2,145,29.99,Adventure
2,87,29.99,Adventure
2,24,29.99,Adventure
2,145,29.99,Adventure
2,139,29.99,Adventure
2,77,29.99,Adventure
2,53,9.99,Action
2,72,9.99,Action
2,0,9.99,Action
2,13,14.99,Utilities
2,68,0.0,Action
0,61,0.0,Action
2,47,0.0,Action
2,0,0.0,Action
0,183,0.0,Action
2,185,24.99,Simulation
0,0,7.99,Action
2,171,7.99,Action
2,403,7.99,Action
2,0,7.99,Action
2,62,7.99,Action
2,57,7.99,Action
2,59,14.99,RPG
2,150,14.99,RPG
0,0,14.99,RPG
0,610,14.99,RPG
2,247,19.99,Action
2,356,29.99,Action
2,34,29.99,Action
2,126,29.99,Action
2,146,0.99,Action
2,1361,0.99,Action
2,36,0.99,Action
2,72,14.99,Action
2,187,12.99,Action
2,71,12.99,Action
2,67,9.99,Action
0,64,9.99,Action
2,70,9.99,Action
2,124,9.99,Action
2,186,19.99,Racing
2,128,19.99,Racing
2,194,19.99,Racing
2,124,19.99,Racing
2,170,19.99,Racing
2,99,19.99,Racing
2,7,19.99,Racing
0,0,19.99,Action
2,0,19.99,Action
0,165,19.99,Action
2,54,19.99,Action
2,92,0.0,Racing
2,76,0.0,Racing
2,48,0.0,Racing
2,13,0.0,Racing
2,57,0.0,Racing
2,57,14.99,Action
2,130,14.99,Indie
2,50,9.99,Action
2,0,9.99,Action
2,88,9.99,Action
2,64,14.99,Adventure
2,171,14.99,Adventure
2,89,14.99,Adventure
2,0,14.99,Adventure
2,57,14.99,Adventure
2,571,19.99,Indie
2,181,19.99,Indie
2,76,19.99,Indie
2,177,2.99,Casual
2,513,2.99,Casual
2,400,0.0,Casual
2,9,0.0,Casual
0,14,19.99,Action
2,92,19.99,Action
2,134,19.99,Action
2,124,19.99,Action
2,0,19.99,Action
2,120,19.99,Action
2,55,19.99,Action
2,20,19.99,Action
2,79,1.99,Action
2,0,1.99,Action
2,44,19.99,Racing
2,88,19.99,Racing
2,76,19.99,Racing
2,123,19.99,Racing
2,47,19.99,Racing
2,128,19.99,Racing
2,66,19.99,Racing
2,64,19.99,Racing
2,28,19.99,Racing
2,30,19.99,Racing
2,48,19.99,Action
2,18,6.99,Action
0,13,0.0,Action
2,119,29.99,Adventure
2,0,29.99,Adventure
2,118,14.99,Action
2,3876,14.99,Action
2,0,14.99,Action
0,62,14.99,Action
2,76,14.99,Action
2,0,24.99,Indie
2,70,24.99,Indie
2,0,19.99,Action
2,193,19.99,Action
2,94,19.99,Action
2,279,19.99,Action
2,0,19.99,Action
2,0,19.99,Action
0,0,19.99,Action
2,2697,6.99,Indie
0,192,6.99,Indie
2,91,6.99,Indie
2,98,6.99,Action
2,29,6.99,Action
2,177,6.99,Action
2,51,6.99,Action
0,113,6.99,Action
2,45,24.99,Indie
2,32,24.99,Indie
2,24,24.99,Indie
2,55,24.99,Indie
2,139,24.99,Indie
2,22,24.99,Indie
2,59,4.99,Indie
2,149,6.99,Adventure
0,406,14.99,Action
0,605,29.99,Action
0,0,29.99,Action
0,0,29.99,Action
2,42,29.99,Action
2,10,0.0,Action
0,0,19.99,Action
2,214,59.99,Action
2,121,59.99,Action
0,63,4.99,Strategy
0,255,4.99,Strategy
2,300,9.99,Adventure
0,162,9.99,Adventure
2,189,9.99,Adventure
0,0,9.99,Adventure
2,99,0.99,Casual
2,189,0.99,Casual
2,146,0.99,Casual
2,146,59.99,Action
2,48,59.99,Action
0,208,59.99,Action
2,105,59.99,Action
2,173,59.99,Action
0,72,59.99,Action
0,144,59.99,Action
2,7,59.99,Action
2,17,59.99,Action
2,29,59.99,Action
2,51,59.99,Action
0,32,59.99,Action
2,125,59.99,Action
2,149,59.99,Action
2,15,59.99,Action
2,68,59.99,Action
2,79,59.99,Action
2,37,59.99,Action
0,37,59.99,Action
2,26,59.99,Action
2,140,59.99,Action
2,25,59.99,Action
2,20,59.99,Action
2,21,59.99,Action
2,40,160.91,Free to Play
2,47,160.91,Free to Play
2,51,160.91,Free to Play
2,125,160.91,Free to Play
2,32,160.91,Free to Play
0,326,160.91,Free to Play
2,7,160.91,Free to Play
0,15,160.91,Free to Play
2,99,9.99,Action
2,0,4.99,Action
2,124,4.99,Action
2,237,4.99,Action
2,1029,4.99,Action
2,0,4.99,Action
2,133,0.0,Free to Play
0,295,0.0,Free to Play
2,0,0.0,Free to Play
2,35,0.0,Free to Play
2,61,0.0,Free to Play
2,91,0.0,Free to Play
0,22,0.0,Free to Play
2,219,9.99,Adventure
2,76,9.99,Adventure
2,48,9.99,Adventure
2,0,9.99,Adventure
0,99,0.0,Action
2,55,29.99,Action
2,136,29.99,Action
2,307,29.99,Action
2,68,29.99,Action
2,42,9.99,Adventure
2,24,9.99,Adventure
2,0,0.0,Action
2,98,0.0,Action
2,129,19.99,Action
2,390,19.99,Action
2,185,19.99,Action
2,0,19.99,Action
2,98,19.99,Action
0,103,19.99,Action
2,40,19.99,Action
2,51,19.99,Action
2,73,19.99,Action
0,49,9.99,Action
2,173,9.99,Action
2,159,9.99,Action
2,26,0.0,Action
2,34,0.0,Free to Play
2,43,0.0,Free to Play
0,25,0.0,Free to Play
0,25,0.0,Free to Play
2,30,0.0,Free to Play
2,29,0.0,Free to Play
2,451,19.99,Action
2,72,19.99,Action
2,30,19.99,Action
2,148,19.99,Action
2,72,0.0,Casual
2,62,39.99,Action
2,0,0.0,Action
2,62,0.0,Action
2,37,0.0,Action
2,0,0.0,Action
2,21,0.0,Action
2,832,0.0,Action
0,67,0.0,Action
0,41,0.0,Action
2,125,0.0,Action
0,0,0.0,Action
2,49,0.0,Action
2,168,0.0,Action
2,89,0.0,Action
2,63,0.0,Action
2,36,0.0,Action
2,86,0.0,Action
2,30,0.0,Action
2,120,0.0,Action
2,33,0.0,Action
2,16,0.0,Action
2,83,4.99,Action
2,58,4.99,Action
2,86,2.99,Action
2,44,14.99,Strategy
2,222,29.99,Action
2,77,29.99,Action
0,79,29.99,Action
2,0,29.99,Action
2,149,29.99,Action
0,76,49.99,RPG
0,0,49.99,RPG
2,65,0.0,Adventure
2,158,14.99,Action
2,52,14.99,Action
2,62,0.0,Adventure
2,142,19.99,Action
0,0,19.99,Action
2,70,19.99,Strategy
2,167,0.0,Action
2,41,49.99,Action
2,10,49.99,Action
2,6,49.99,Action
